(0.0, 0.0, 0.502, 1.0)
(0.0, 0.05723952326028451, 0.42821299500192234, 1.0)
(0.0, 0.14309880815071127, 0.31753248750480584, 1.0)
(0.0, 0.2003383314109958, 0.24374548250672812, 1.0)
(0.0, 0.28619761630142254, 0.13306497500961167, 1.0)
(0.0, 0.34343713956170707, 0.059277970011533954, 1.0)
(0.0, 0.31915960570020352, 0.15229943977591043, 1.0)
(0.0, 0.26598627808135999, 0.28272494331065767, 1.0)
(0.0, 0.18622628665309471, 0.47836319861277854, 1.0)
(0.0, 0.10646629522482942, 0.67400145391489941, 1.0)
(0.0, 0.053292967605985897, 0.80442695744964665, 1.0)
(0.0, 0.055129496347558614, 1.0, 1.0)
(0.0, 0.1658868973471741, 1.0, 1.0)
(0.0, 0.33202299884659697, 1.0, 1.0)
(0.0, 0.44278039984621287, 1.0, 1.0)
(0.0, 0.60891650134563613, 1.0, 1.0)
(0.0, 0.71967390234525164, 1.0, 1.0)
(0.0, 0.79251158785082665, 1.0, 1.0)
(0.0, 0.84436856593617837, 1.0, 1.0)
(0.0, 0.87893988465974626, 1.0, 1.0)
(0.0, 0.93079686274509799, 1.0, 1.0)
(0.0, 0.96536818146866576, 0.97414830932372976, 1.0)
(0.0, 0.99822288339929943, 0.89701745698279323, 1.0)
(0.0, 0.99465616668941359, 0.84559688875550232, 1.0)
(0.0, 0.98930609162458494, 0.76846603641456612, 1.0)
(0.0, 0.98395601655975617, 0.69133518407362948, 1.0)
(0.0, 0.98040000000000005, 0.63991461584633902, 1.0)
(0.0, 0.98040000000000005, 0.53220253670228712, 1.0)
(0.0, 0.98366584897788911, 0.45037557841472753, 1.0)
(0.0, 0.98857198164372129, 0.32763514098338886, 1.0)
(0.0, 0.99184273675427614, 0.24580818269582871, 1.0)
(2.4974200206162709e-05, 0.99674886942010843, 0.12306774526448938, 1.0)
(0.049973374613002899, 0.99982292964244524, 0.041240786976929789, 1.0)
(0.124895975232198, 0.95555534025374855, 0.0, 1.0)
(0.19981857585139309, 0.91128775086505187, 0.0, 1.0)
(0.24976697626418984, 0.88177602460592075, 0.0, 1.0)
(0.32468957688338496, 0.83750843521722418, 0.0, 1.0)
(0.37463797729618165, 0.80818943706514879, 0.0, 1.0)
(0.4149295655517109, 0.84651960784313729, 0.0, 1.0)
(0.43046205305651675, 0.872073055028463, 0.0, 1.0)
(0.45376078431372552, 0.91040322580645161, 0.0, 1.0)
(0.46929327181853137, 0.93595667299177743, 0.0, 1.0)
(0.49259200307574014, 0.97428684376976593, 0.01556491263171933, 1.0)
(0.53612798492803326, 1.0, 0.062423656129118328, 1.0)
(0.57182211686131657, 1.0, 0.093662818460717667, 1.0)
(0.62536331476124152, 1.0, 0.14052156195811666, 1.0)
(0.66105744669452482, 1.0, 0.171760724289716, 1.0)
(0.71459864459444988, 1.0, 0.218619467787115, 1.0)
(0.75029277652773296, 1.0, 0.21854136988128589, 1.0)
(0.80383397442765814, 1.0, 0.17168262638388676, 1.0)
(0.85737517232758309, 1.0, 0.12482388288648784, 1.0)
(0.89306930426086639, 1.0, 0.093584720554888562, 1.0)
(0.94661050216079146, 1.0, 0.046725977057489654, 1.0)
(0.98230463409407476, 0.9807338262080787, 0.015486814725890363, 1.0)
(1.0, 0.95171850423229376, 0.0, 1.0)
(1.0, 0.93237495624843725, 0.0, 1.0)
(1.0, 0.90335963427265242, 0.0, 1.0)
(1.0, 0.8840160862887958, 0.0, 1.0)
(1.0, 0.8550007643130112, 0.0, 1.0)
(1.0, 0.82598544233722615, 0.012655916955017292, 1.0)
(1.0, 0.80664189435336953, 0.021098823529411777, 1.0)
(1.0, 0.77762657237758459, 0.033763183391003503, 1.0)
(1.0, 0.75828302439372808, 0.042206089965397986, 1.0)
(1.0, 0.72926770241794325, 0.054870449826989715, 1.0)
(1.0, 0.665193942640808, 0.047602701080432096, 1.0)
(1.0, 0.56884764455873393, 0.036618307322929117, 1.0)
(1.0, 0.50461677917068459, 0.029295378151260466, 1.0)
(1.0, 0.40827048108861047, 0.018310984393757487, 1.0)
(1.0, 0.3119241830065364, 0.0073265906362545014, 1.0)
(1.0, 0.26107374949980022, 3.661464585850982e-06, 1.0)
(1.0, 0.20513137254901981, 0.0, 1.0)
(1.0, 0.16783645458183286, 0.0, 1.0)
(1.0, 0.11189407763105244, 0.0, 1.0)
(1.0, 0.074599159663865461, 0.0, 1.0)
(1.0, 0.018656782713085018, 0.068759691417551685, 1.0)
(1.0, 0.0, 0.27743857280617257, 1.0)
(1.0, 0.0, 0.41655782706525313, 1.0)
(1.0, 0.0, 0.62523670845387391, 1.0)
(1.0, 0.0, 0.76435596271295447, 1.0)
(1.0, 0.0, 0.97303484410157537, 1.0)
(0.94626666666666648, 0.026863261296660175, 1.0, 1.0)
(0.86522091503267951, 0.067381000808968042, 1.0, 1.0)
(0.81119041394335478, 0.09439282715050662, 1.0, 1.0)
(0.73014466230936859, 0.13491056666281412, 1.0, 1.0)
(0.64909891067538072, 0.17552034001214337, 0.99995528054573379, 1.0)
(0.64480028121268196, 0.22190771098967824, 0.99054065859494977, 1.0)
(0.71453332177664808, 0.29148876745598051, 0.97641872566877386, 1.0)
(0.76102201548595882, 0.33787613843351538, 0.96700410371798995, 1.0)
(0.83075505604992483, 0.40745719489981769, 0.95288217079181403, 1.0)
(0.87724374975923558, 0.45384456587735256, 0.94346754884103012, 1.0)
(0.92631914648212221, 0.51834775086505169, 0.93650753556324495, 1.0)
(0.93190161476355249, 0.55467993079584765, 0.9412749327181853, 1.0)
(0.94027531718569779, 0.60917820069204143, 0.94842602845059598, 1.0)
(0.94864901960784309, 0.6636764705882352, 0.95557712418300655, 1.0)
(0.95423148788927337, 0.70000865051903105, 0.9603445213379469, 1.0)
(0.96260519031141867, 0.75450692041522482, 0.96749561707035758, 1.0)
(0.96818765859284883, 0.79083910034602067, 0.97226301422529793, 1.0)
(0.97656136101499424, 0.84533737024221445, 0.97941410995770861, 1.0)
(0.98214382929642441, 0.8816695501730103, 0.98418150711264896, 1.0)
(0.99051753171856971, 0.93616782006920418, 0.99133260284505953, 1.0)
